Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Season,Prev_Season,Market_Value_Home,Market_Value_Away,Strength_Rank_Based_Home,Pythagorean_Exp_Home,Avg_Goals_Scored_Home,Home_Dependency_Home,Strength_Rank_Based_Away,Pythagorean_Exp_Away,Avg_Goals_Scored_Away,Home_Dependency_Away,Target,Log_Market_Value_Home,Log_Market_Value_Away,Avg_Shots_Target_Home,Avg_Corners_Home,Avg_Cards_Home,Avg_Shots_Target_Away,Avg_Corners_Away,Avg_Cards_Away
F1,08/11/13,00:00,AS Monaco,FC Évian Thonon Gaillard,1.0,1.0,D,1.0,1.0,D,15.0,9.0,2.0,5.0,12.0,2.0,8.0,21.0,1.0,2.0,0.0,0.0,13-14,12-13,242.55,35.0,0.05,0.35,0.8,0.5,0.19047619047619047,0.4296446700507614,1.2105263157894737,0.625,0.5,5.495322260252552,3.58351893845611,4.3466916369540805,4.889950370108451,2.1458361312997103,4.131578947368421,4.605263157894737,2.1578947368421053
F1,09/11/13,00:00,SC Bastia,Stade Rennais FC,1.0,0.0,H,1.0,0.0,H,15.0,10.0,5.0,3.0,9.0,4.0,16.0,10.0,1.0,2.0,0.0,0.0,13-14,12-13,35.6,92.6,0.4285714285714286,0.3646441073512252,1.3157894736842106,0.6382978723404256,0.38095238095238093,0.3982713915298185,1.263157894736842,0.5,1.0,3.6000482404073204,4.539030383483547,3.6052631578947367,4.5,2.6842105263157894,4.473684210526316,4.342105263157895,1.9210526315789473
F1,09/11/13,00:00,EA Guingamp,LOSC Lille,0.0,0.0,D,0.0,0.0,D,9.0,13.0,1.0,3.0,4.0,5.0,20.0,18.0,1.0,3.0,1.0,0.0,13-14,12-13,21.43,74.1,0.05,0.35,0.8,0.5,0.7142857142857143,0.6851013580003936,1.5526315789473684,0.5483870967741935,0.5,3.110399348532117,4.318820558770089,4.3466916369540805,4.889950370108451,2.1458361312997103,4.868421052631579,5.342105263157895,1.7894736842105263
F1,09/11/13,00:00,FC Lorient,Stade Reims,0.0,0.0,D,0.0,0.0,D,18.0,9.0,3.0,1.0,10.0,4.0,12.0,9.0,0.0,1.0,1.0,0.0,13-14,12-13,57.15,38.73,0.6190476190476191,0.49130500529260546,1.5,0.6792452830188679,0.33333333333333337,0.38170347003154576,0.868421052631579,0.7209302325581395,0.5,4.063025878964673,3.6821065698265074,4.921052631578948,5.842105263157895,1.868421052631579,3.1315789473684212,5.184210526315789,1.9473684210526316
F1,09/11/13,00:00,Paris Saint-Germain,OGC Nice,3.0,1.0,H,1.0,0.0,H,16.0,14.0,6.0,2.0,6.0,10.0,11.0,14.0,0.0,1.0,0.0,0.0,13-14,12-13,402.3,56.1,0.9523809523809523,0.9,1.8157894736842106,0.5180722891566265,0.8095238095238095,0.6055917986952469,1.5,0.59375,1.0,5.999680701879322,4.044804116661965,5.184210526315789,5.2368421052631575,2.5789473684210527,3.973684210526316,4.526315789473684,2.0789473684210527
F1,09/11/13,00:00,FC Toulouse,AC Ajaccio,1.0,1.0,D,1.0,1.0,D,25.0,4.0,7.0,2.0,11.0,0.0,11.0,19.0,2.0,2.0,0.0,0.0,13-14,12-13,67.4,28.3,0.5238095238095238,0.520824295010846,1.2894736842105263,0.5490196078431373,0.2857142857142857,0.36899563318777295,1.0263157894736843,0.6190476190476191,0.5,4.225372824628505,3.3775875160230218,4.157894736842105,5.605263157894737,2.1842105263157894,3.8684210526315788,4.631578947368421,2.473684210526316
F1,09/11/13,00:00,Valenciennes FC,Montpellier HSC,1.0,1.0,D,1.0,0.0,H,11.0,11.0,3.0,2.0,8.0,7.0,20.0,17.0,3.0,4.0,0.0,1.0,13-14,12-13,36.65,52.35,0.47619047619047616,0.46084452975047985,1.2894736842105263,0.6875,0.5714285714285714,0.5285481239804242,1.4210526315789473,0.7307692307692307,0.5,3.6283329542459026,3.976873977747762,4.052631578947368,4.973684210526316,1.763157894736842,4.421052631578948,5.2631578947368425,2.210526315789474
F1,10/11/13,00:00,FC Girondins Bordeaux,FC Nantes,0.0,3.0,A,0.0,1.0,A,16.0,11.0,7.0,4.0,8.0,4.0,7.0,13.0,1.0,2.0,0.0,0.0,13-14,12-13,62.7,39.55,0.6666666666666667,0.5805515239477503,1.0526315789473684,0.5818181818181818,0.05,0.35,0.8,0.5,0.0,4.154184562578117,3.702535780561422,4.7368421052631575,5.131578947368421,1.9736842105263157,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,10/11/13,00:00,Olympique Marseille,FC Sochaux-Montbéliard,2.0,1.0,H,1.0,0.0,H,13.0,8.0,4.0,2.0,5.0,4.0,12.0,15.0,0.0,1.0,0.0,0.0,13-14,12-13,141.3,47.45,0.9047619047619048,0.5764705882352941,1.105263157894737,0.5633802816901409,0.23809523809523814,0.340973630831643,1.0789473684210527,0.5609756097560976,1.0,4.957937505095806,3.880532338336775,4.631578947368421,6.157894736842105,1.894736842105263,3.5526315789473686,4.342105263157895,1.736842105263158
F1,10/11/13,00:00,AS Saint-Étienne,Olympique Lyon,1.0,2.0,A,0.0,0.0,D,13.0,9.0,3.0,5.0,6.0,3.0,10.0,18.0,2.0,3.0,0.0,0.0,13-14,12-13,105.4,108.5,0.7619047619047619,0.7785467128027682,1.5789473684210527,0.5873015873015873,0.8571428571428572,0.7204259438528557,1.605263157894737,0.5522388059701493,0.0,4.667205576907544,4.695924549256556,4.921052631578948,6.2368421052631575,1.7894736842105263,4.447368421052632,5.105263157894737,2.1315789473684212
F1,22/11/13,00:00,AC Ajaccio,Olympique Marseille,1.0,3.0,A,1.0,2.0,A,9.0,18.0,3.0,7.0,5.0,2.0,17.0,19.0,4.0,1.0,0.0,0.0,13-14,12-13,28.3,141.3,0.2857142857142857,0.36899563318777295,1.0263157894736843,0.6190476190476191,0.9047619047619048,0.5764705882352941,1.105263157894737,0.5633802816901409,0.0,3.3775875160230218,4.957937505095806,3.8684210526315788,4.631578947368421,2.473684210526316,4.631578947368421,6.157894736842105,1.894736842105263
F1,23/11/13,00:00,FC Évian Thonon Gaillard,FC Lorient,0.0,4.0,A,0.0,2.0,A,6.0,11.0,1.0,5.0,5.0,2.0,12.0,10.0,3.0,2.0,1.0,0.0,13-14,12-13,35.0,57.15,0.19047619047619047,0.4296446700507614,1.2105263157894737,0.625,0.6190476190476191,0.49130500529260546,1.5,0.6792452830188679,0.0,3.58351893845611,4.063025878964673,4.131578947368421,4.605263157894737,2.1578947368421053,4.921052631578948,5.842105263157895,1.868421052631579
F1,23/11/13,00:00,Olympique Lyon,Valenciennes FC,1.0,1.0,D,1.0,0.0,H,17.0,13.0,5.0,5.0,4.0,2.0,6.0,12.0,1.0,2.0,0.0,0.0,13-14,12-13,108.5,36.65,0.8571428571428572,0.7204259438528557,1.605263157894737,0.5522388059701493,0.47619047619047616,0.46084452975047985,1.2894736842105263,0.6875,0.5,4.695924549256556,3.6283329542459026,4.447368421052632,5.105263157894737,2.1315789473684212,4.052631578947368,4.973684210526316,1.763157894736842
F1,23/11/13,00:00,Montpellier HSC,EA Guingamp,1.0,1.0,D,0.0,0.0,D,11.0,8.0,3.0,2.0,10.0,4.0,15.0,22.0,2.0,2.0,0.0,0.0,13-14,12-13,52.35,21.43,0.5714285714285714,0.5285481239804242,1.4210526315789473,0.7307692307692307,0.05,0.35,0.8,0.5,0.5,3.976873977747762,3.110399348532117,4.421052631578948,5.2631578947368425,2.210526315789474,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,23/11/13,00:00,Stade Reims,Paris Saint-Germain,0.0,3.0,A,0.0,1.0,A,15.0,15.0,5.0,9.0,7.0,1.0,12.0,15.0,3.0,2.0,0.0,0.0,13-14,12-13,38.73,402.3,0.33333333333333337,0.38170347003154576,0.868421052631579,0.7209302325581395,0.9523809523809523,0.9,1.8157894736842106,0.5180722891566265,0.0,3.6821065698265074,5.999680701879322,3.1315789473684212,5.184210526315789,1.9473684210526316,5.184210526315789,5.2368421052631575,2.5789473684210527
F1,23/11/13,00:00,Stade Rennais FC,FC Girondins Bordeaux,1.0,1.0,D,0.0,0.0,D,16.0,11.0,5.0,6.0,7.0,3.0,8.0,12.0,0.0,1.0,0.0,0.0,13-14,12-13,92.6,62.7,0.38095238095238093,0.3982713915298185,1.263157894736842,0.5,0.6666666666666667,0.5805515239477503,1.0526315789473684,0.5818181818181818,0.5,4.539030383483547,4.154184562578117,4.473684210526316,4.342105263157895,1.9210526315789473,4.7368421052631575,5.131578947368421,1.9736842105263157
F1,23/11/13,00:00,FC Sochaux-Montbéliard,SC Bastia,1.0,1.0,D,0.0,1.0,A,16.0,10.0,4.0,3.0,5.0,5.0,11.0,7.0,0.0,2.0,0.0,0.0,13-14,12-13,47.45,35.6,0.23809523809523814,0.340973630831643,1.0789473684210527,0.5609756097560976,0.4285714285714286,0.3646441073512252,1.3157894736842106,0.6382978723404256,0.5,3.880532338336775,3.6000482404073204,3.5526315789473686,4.342105263157895,1.736842105263158,3.6052631578947367,4.5,2.6842105263157894
F1,24/11/13,00:00,LOSC Lille,FC Toulouse,1.0,0.0,H,0.0,0.0,D,16.0,5.0,1.0,3.0,9.0,5.0,14.0,17.0,1.0,3.0,0.0,1.0,13-14,12-13,74.1,67.4,0.7142857142857143,0.6851013580003936,1.5526315789473684,0.5483870967741935,0.5238095238095238,0.520824295010846,1.2894736842105263,0.5490196078431373,1.0,4.318820558770089,4.225372824628505,4.868421052631579,5.342105263157895,1.7894736842105263,4.157894736842105,5.605263157894737,2.1842105263157894
F1,24/11/13,00:00,FC Nantes,AS Monaco,0.0,1.0,A,0.0,0.0,D,10.0,12.0,3.0,5.0,4.0,5.0,16.0,9.0,3.0,1.0,0.0,0.0,13-14,12-13,39.55,242.55,0.05,0.35,0.8,0.5,0.05,0.35,0.8,0.5,0.0,3.702535780561422,5.495322260252552,4.3466916369540805,4.889950370108451,2.1458361312997103,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,24/11/13,00:00,OGC Nice,AS Saint-Étienne,0.0,1.0,A,0.0,1.0,A,11.0,9.0,2.0,4.0,5.0,3.0,6.0,17.0,1.0,1.0,0.0,0.0,13-14,12-13,56.1,105.4,0.8095238095238095,0.6055917986952469,1.5,0.59375,0.7619047619047619,0.7785467128027682,1.5789473684210527,0.5873015873015873,0.0,4.044804116661965,4.667205576907544,3.973684210526316,4.526315789473684,2.0789473684210527,4.921052631578948,6.2368421052631575,1.7894736842105263
F1,29/11/13,00:00,Olympique Marseille,Montpellier HSC,2.0,0.0,H,1.0,0.0,H,14.0,7.0,7.0,2.0,9.0,3.0,18.0,11.0,2.0,0.0,0.0,0.0,13-14,12-13,141.3,52.35,0.9047619047619048,0.5764705882352941,1.105263157894737,0.5633802816901409,0.5714285714285714,0.5285481239804242,1.4210526315789473,0.7307692307692307,1.0,4.957937505095806,3.976873977747762,4.631578947368421,6.157894736842105,1.894736842105263,4.421052631578948,5.2631578947368425,2.210526315789474
F1,30/11/13,00:00,EA Guingamp,FC Nantes,1.0,0.0,H,0.0,0.0,D,11.0,12.0,3.0,3.0,8.0,7.0,9.0,24.0,1.0,4.0,0.0,0.0,13-14,12-13,21.43,39.55,0.05,0.35,0.8,0.5,0.05,0.35,0.8,0.5,1.0,3.110399348532117,3.702535780561422,4.3466916369540805,4.889950370108451,2.1458361312997103,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,30/11/13,00:00,FC Lorient,OGC Nice,3.0,0.0,H,1.0,0.0,H,9.0,16.0,5.0,3.0,2.0,6.0,12.0,13.0,0.0,0.0,0.0,0.0,13-14,12-13,57.15,56.1,0.6190476190476191,0.49130500529260546,1.5,0.6792452830188679,0.8095238095238095,0.6055917986952469,1.5,0.59375,1.0,4.063025878964673,4.044804116661965,4.921052631578948,5.842105263157895,1.868421052631579,3.973684210526316,4.526315789473684,2.0789473684210527
F1,30/11/13,00:00,AS Monaco,Stade Rennais FC,2.0,0.0,H,2.0,0.0,H,21.0,9.0,7.0,0.0,8.0,4.0,15.0,11.0,1.0,0.0,0.0,0.0,13-14,12-13,242.55,92.6,0.05,0.35,0.8,0.5,0.38095238095238093,0.3982713915298185,1.263157894736842,0.5,1.0,5.495322260252552,4.539030383483547,4.3466916369540805,4.889950370108451,2.1458361312997103,4.473684210526316,4.342105263157895,1.9210526315789473
F1,30/11/13,00:00,AS Saint-Étienne,Stade Reims,4.0,0.0,H,0.0,0.0,D,19.0,9.0,7.0,2.0,8.0,4.0,8.0,17.0,1.0,2.0,0.0,0.0,13-14,12-13,105.4,38.73,0.7619047619047619,0.7785467128027682,1.5789473684210527,0.5873015873015873,0.33333333333333337,0.38170347003154576,0.868421052631579,0.7209302325581395,1.0,4.667205576907544,3.6821065698265074,4.921052631578948,6.2368421052631575,1.7894736842105263,3.1315789473684212,5.184210526315789,1.9473684210526316
F1,30/11/13,00:00,FC Toulouse,FC Sochaux-Montbéliard,5.0,1.0,H,2.0,1.0,H,11.0,12.0,6.0,3.0,6.0,4.0,15.0,19.0,2.0,2.0,0.0,0.0,13-14,12-13,67.4,47.45,0.5238095238095238,0.520824295010846,1.2894736842105263,0.5490196078431373,0.23809523809523814,0.340973630831643,1.0789473684210527,0.5609756097560976,1.0,4.225372824628505,3.880532338336775,4.157894736842105,5.605263157894737,2.1842105263157894,3.5526315789473686,4.342105263157895,1.736842105263158
F1,30/11/13,00:00,Valenciennes FC,LOSC Lille,0.0,1.0,A,0.0,0.0,D,9.0,9.0,2.0,1.0,10.0,1.0,13.0,10.0,2.0,0.0,0.0,1.0,13-14,12-13,36.65,74.1,0.47619047619047616,0.46084452975047985,1.2894736842105263,0.6875,0.7142857142857143,0.6851013580003936,1.5526315789473684,0.5483870967741935,0.0,3.6283329542459026,4.318820558770089,4.052631578947368,4.973684210526316,1.763157894736842,4.868421052631579,5.342105263157895,1.7894736842105263
F1,01/12/13,00:00,SC Bastia,FC Évian Thonon Gaillard,2.0,0.0,H,0.0,0.0,D,14.0,6.0,6.0,3.0,4.0,5.0,10.0,12.0,1.0,2.0,0.0,0.0,13-14,12-13,35.6,35.0,0.4285714285714286,0.3646441073512252,1.3157894736842106,0.6382978723404256,0.19047619047619047,0.4296446700507614,1.2105263157894737,0.625,1.0,3.6000482404073204,3.58351893845611,3.6052631578947367,4.5,2.6842105263157894,4.131578947368421,4.605263157894737,2.1578947368421053
F1,01/12/13,00:00,FC Girondins Bordeaux,AC Ajaccio,4.0,0.0,H,1.0,0.0,H,10.0,6.0,5.0,1.0,3.0,5.0,16.0,17.0,2.0,4.0,0.0,0.0,13-14,12-13,62.7,28.3,0.6666666666666667,0.5805515239477503,1.0526315789473684,0.5818181818181818,0.2857142857142857,0.36899563318777295,1.0263157894736843,0.6190476190476191,1.0,4.154184562578117,3.3775875160230218,4.7368421052631575,5.131578947368421,1.9736842105263157,3.8684210526315788,4.631578947368421,2.473684210526316
F1,01/12/13,00:00,Paris Saint-Germain,Olympique Lyon,4.0,0.0,H,2.0,0.0,H,13.0,6.0,6.0,1.0,5.0,3.0,10.0,18.0,2.0,4.0,0.0,0.0,13-14,12-13,402.3,108.5,0.9523809523809523,0.9,1.8157894736842106,0.5180722891566265,0.8571428571428572,0.7204259438528557,1.605263157894737,0.5522388059701493,1.0,5.999680701879322,4.695924549256556,5.184210526315789,5.2368421052631575,2.5789473684210527,4.447368421052632,5.105263157894737,2.1315789473684212
F1,03/12/13,00:00,LOSC Lille,Olympique Marseille,1.0,0.0,H,0.0,0.0,D,12.0,11.0,4.0,4.0,9.0,4.0,18.0,16.0,0.0,0.0,0.0,0.0,13-14,12-13,74.1,141.3,0.7142857142857143,0.6851013580003936,1.5526315789473684,0.5483870967741935,0.9047619047619048,0.5764705882352941,1.105263157894737,0.5633802816901409,1.0,4.318820558770089,4.957937505095806,4.868421052631579,5.342105263157895,1.7894736842105263,4.631578947368421,6.157894736842105,1.894736842105263
F1,03/12/13,00:00,FC Nantes,Valenciennes FC,2.0,1.0,H,0.0,0.0,D,12.0,11.0,6.0,3.0,6.0,4.0,9.0,11.0,1.0,0.0,0.0,0.0,13-14,12-13,39.55,36.65,0.05,0.35,0.8,0.5,0.47619047619047616,0.46084452975047985,1.2894736842105263,0.6875,1.0,3.702535780561422,3.6283329542459026,4.3466916369540805,4.889950370108451,2.1458361312997103,4.052631578947368,4.973684210526316,1.763157894736842
F1,03/12/13,00:00,OGC Nice,AS Monaco,0.0,3.0,A,0.0,2.0,A,6.0,13.0,4.0,5.0,5.0,3.0,19.0,15.0,1.0,0.0,0.0,0.0,13-14,12-13,56.1,242.55,0.8095238095238095,0.6055917986952469,1.5,0.59375,0.05,0.35,0.8,0.5,0.0,4.044804116661965,5.495322260252552,3.973684210526316,4.526315789473684,2.0789473684210527,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,04/12/13,00:00,AC Ajaccio,SC Bastia,1.0,1.0,D,0.0,1.0,A,4.0,15.0,2.0,5.0,1.0,2.0,16.0,16.0,2.0,1.0,1.0,0.0,13-14,12-13,28.3,35.6,0.2857142857142857,0.36899563318777295,1.0263157894736843,0.6190476190476191,0.4285714285714286,0.3646441073512252,1.3157894736842106,0.6382978723404256,0.5,3.3775875160230218,3.6000482404073204,3.8684210526315788,4.631578947368421,2.473684210526316,3.6052631578947367,4.5,2.6842105263157894
F1,04/12/13,00:00,FC Évian Thonon Gaillard,Paris Saint-Germain,2.0,0.0,H,0.0,0.0,D,13.0,17.0,3.0,3.0,6.0,10.0,13.0,8.0,1.0,0.0,0.0,0.0,13-14,12-13,35.0,402.3,0.19047619047619047,0.4296446700507614,1.2105263157894737,0.625,0.9523809523809523,0.9,1.8157894736842106,0.5180722891566265,1.0,3.58351893845611,5.999680701879322,4.131578947368421,4.605263157894737,2.1578947368421053,5.184210526315789,5.2368421052631575,2.5789473684210527
F1,04/12/13,00:00,EA Guingamp,FC Girondins Bordeaux,0.0,1.0,A,0.0,1.0,A,7.0,9.0,2.0,6.0,7.0,0.0,13.0,13.0,1.0,1.0,1.0,1.0,13-14,12-13,21.43,62.7,0.05,0.35,0.8,0.5,0.6666666666666667,0.5805515239477503,1.0526315789473684,0.5818181818181818,0.0,3.110399348532117,4.154184562578117,4.3466916369540805,4.889950370108451,2.1458361312997103,4.7368421052631575,5.131578947368421,1.9736842105263157
F1,04/12/13,00:00,Montpellier HSC,FC Lorient,0.0,2.0,A,0.0,0.0,D,13.0,13.0,3.0,4.0,9.0,6.0,13.0,11.0,2.0,1.0,2.0,0.0,13-14,12-13,52.35,57.15,0.5714285714285714,0.5285481239804242,1.4210526315789473,0.7307692307692307,0.6190476190476191,0.49130500529260546,1.5,0.6792452830188679,0.0,3.976873977747762,4.063025878964673,4.421052631578948,5.2631578947368425,2.210526315789474,4.921052631578948,5.842105263157895,1.868421052631579
F1,04/12/13,00:00,Stade Rennais FC,AS Saint-Étienne,3.0,1.0,H,1.0,0.0,H,11.0,27.0,5.0,11.0,4.0,10.0,8.0,12.0,1.0,2.0,0.0,0.0,13-14,12-13,92.6,105.4,0.38095238095238093,0.3982713915298185,1.263157894736842,0.5,0.7619047619047619,0.7785467128027682,1.5789473684210527,0.5873015873015873,1.0,4.539030383483547,4.667205576907544,4.473684210526316,4.342105263157895,1.9210526315789473,4.921052631578948,6.2368421052631575,1.7894736842105263
F1,04/12/13,00:00,FC Sochaux-Montbéliard,Stade Reims,0.0,2.0,A,0.0,1.0,A,9.0,11.0,2.0,5.0,9.0,3.0,9.0,14.0,0.0,1.0,0.0,0.0,13-14,12-13,47.45,38.73,0.23809523809523814,0.340973630831643,1.0789473684210527,0.5609756097560976,0.33333333333333337,0.38170347003154576,0.868421052631579,0.7209302325581395,0.0,3.880532338336775,3.6821065698265074,3.5526315789473686,4.342105263157895,1.736842105263158,3.1315789473684212,5.184210526315789,1.9473684210526316
F1,05/12/13,00:00,Olympique Lyon,FC Toulouse,1.0,1.0,D,1.0,0.0,H,15.0,7.0,5.0,3.0,7.0,2.0,15.0,14.0,2.0,2.0,0.0,0.0,13-14,12-13,108.5,67.4,0.8571428571428572,0.7204259438528557,1.605263157894737,0.5522388059701493,0.5238095238095238,0.520824295010846,1.2894736842105263,0.5490196078431373,0.5,4.695924549256556,4.225372824628505,4.447368421052632,5.105263157894737,2.1315789473684212,4.157894736842105,5.605263157894737,2.1842105263157894
F1,06/12/13,00:00,Olympique Marseille,FC Nantes,0.0,1.0,A,0.0,1.0,A,19.0,10.0,6.0,3.0,10.0,5.0,6.0,14.0,2.0,1.0,0.0,0.0,13-14,12-13,141.3,39.55,0.9047619047619048,0.5764705882352941,1.105263157894737,0.5633802816901409,0.05,0.35,0.8,0.5,0.0,4.957937505095806,3.702535780561422,4.631578947368421,6.157894736842105,1.894736842105263,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,07/12/13,00:00,FC Lorient,Stade Rennais FC,2.0,0.0,H,1.0,0.0,H,17.0,5.0,7.0,2.0,6.0,4.0,15.0,11.0,2.0,0.0,0.0,1.0,13-14,12-13,57.15,92.6,0.6190476190476191,0.49130500529260546,1.5,0.6792452830188679,0.38095238095238093,0.3982713915298185,1.263157894736842,0.5,1.0,4.063025878964673,4.539030383483547,4.921052631578948,5.842105263157895,1.868421052631579,4.473684210526316,4.342105263157895,1.9210526315789473
F1,07/12/13,00:00,Paris Saint-Germain,FC Sochaux-Montbéliard,5.0,0.0,H,1.0,0.0,H,18.0,5.0,8.0,2.0,5.0,5.0,17.0,13.0,3.0,3.0,0.0,0.0,13-14,12-13,402.3,47.45,0.9523809523809523,0.9,1.8157894736842106,0.5180722891566265,0.23809523809523814,0.340973630831643,1.0789473684210527,0.5609756097560976,1.0,5.999680701879322,3.880532338336775,5.184210526315789,5.2368421052631575,2.5789473684210527,3.5526315789473686,4.342105263157895,1.736842105263158
F1,07/12/13,00:00,Stade Reims,OGC Nice,1.0,0.0,H,0.0,0.0,D,15.0,13.0,3.0,2.0,4.0,4.0,12.0,15.0,1.0,2.0,0.0,0.0,13-14,12-13,38.73,56.1,0.33333333333333337,0.38170347003154576,0.868421052631579,0.7209302325581395,0.8095238095238095,0.6055917986952469,1.5,0.59375,1.0,3.6821065698265074,4.044804116661965,3.1315789473684212,5.184210526315789,1.9473684210526316,3.973684210526316,4.526315789473684,2.0789473684210527
F1,07/12/13,00:00,Valenciennes FC,EA Guingamp,1.0,1.0,D,1.0,0.0,H,11.0,12.0,3.0,2.0,8.0,1.0,22.0,16.0,1.0,2.0,0.0,0.0,13-14,12-13,36.65,21.43,0.47619047619047616,0.46084452975047985,1.2894736842105263,0.6875,0.05,0.35,0.8,0.5,0.5,3.6283329542459026,3.110399348532117,4.052631578947368,4.973684210526316,1.763157894736842,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,08/12/13,00:00,SC Bastia,Olympique Lyon,1.0,3.0,A,1.0,0.0,H,5.0,8.0,2.0,3.0,0.0,1.0,13.0,13.0,3.0,1.0,1.0,0.0,13-14,12-13,35.6,108.5,0.4285714285714286,0.3646441073512252,1.3157894736842106,0.6382978723404256,0.8571428571428572,0.7204259438528557,1.605263157894737,0.5522388059701493,0.0,3.6000482404073204,4.695924549256556,3.6052631578947367,4.5,2.6842105263157894,4.447368421052632,5.105263157894737,2.1315789473684212
F1,08/12/13,00:00,FC Girondins Bordeaux,LOSC Lille,1.0,0.0,H,1.0,0.0,H,10.0,5.0,4.0,1.0,3.0,2.0,14.0,14.0,0.0,1.0,1.0,0.0,13-14,12-13,62.7,74.1,0.6666666666666667,0.5805515239477503,1.0526315789473684,0.5818181818181818,0.7142857142857143,0.6851013580003936,1.5526315789473684,0.5483870967741935,1.0,4.154184562578117,4.318820558770089,4.7368421052631575,5.131578947368421,1.9736842105263157,4.868421052631579,5.342105263157895,1.7894736842105263
F1,08/12/13,00:00,AS Monaco,AC Ajaccio,1.0,0.0,H,0.0,0.0,D,22.0,5.0,5.0,3.0,10.0,2.0,11.0,15.0,1.0,0.0,0.0,1.0,13-14,12-13,242.55,28.3,0.05,0.35,0.8,0.5,0.2857142857142857,0.36899563318777295,1.0263157894736843,0.6190476190476191,1.0,5.495322260252552,3.3775875160230218,4.3466916369540805,4.889950370108451,2.1458361312997103,3.8684210526315788,4.631578947368421,2.473684210526316
F1,08/12/13,00:00,FC Toulouse,Montpellier HSC,1.0,1.0,D,0.0,1.0,A,15.0,12.0,4.0,3.0,10.0,3.0,14.0,20.0,3.0,1.0,1.0,1.0,13-14,12-13,67.4,52.35,0.5238095238095238,0.520824295010846,1.2894736842105263,0.5490196078431373,0.5714285714285714,0.5285481239804242,1.4210526315789473,0.7307692307692307,0.5,4.225372824628505,3.976873977747762,4.157894736842105,5.605263157894737,2.1842105263157894,4.421052631578948,5.2631578947368425,2.210526315789474
F1,13/12/13,00:00,Montpellier HSC,AS Saint-Étienne,0.0,1.0,A,0.0,0.0,D,5.0,14.0,0.0,3.0,7.0,1.0,11.0,15.0,2.0,3.0,0.0,0.0,13-14,12-13,52.35,105.4,0.5714285714285714,0.5285481239804242,1.4210526315789473,0.7307692307692307,0.7619047619047619,0.7785467128027682,1.5789473684210527,0.5873015873015873,0.0,3.976873977747762,4.667205576907544,4.421052631578948,5.2631578947368425,2.210526315789474,4.921052631578948,6.2368421052631575,1.7894736842105263
F1,14/12/13,00:00,AC Ajaccio,FC Lorient,1.0,2.0,A,1.0,1.0,D,12.0,10.0,6.0,2.0,5.0,6.0,13.0,10.0,1.0,2.0,0.0,0.0,13-14,12-13,28.3,57.15,0.2857142857142857,0.36899563318777295,1.0263157894736843,0.6190476190476191,0.6190476190476191,0.49130500529260546,1.5,0.6792452830188679,0.0,3.3775875160230218,4.063025878964673,3.8684210526315788,4.631578947368421,2.473684210526316,4.921052631578948,5.842105263157895,1.868421052631579
F1,14/12/13,00:00,FC Évian Thonon Gaillard,Stade Reims,1.0,1.0,D,0.0,0.0,D,16.0,11.0,5.0,5.0,2.0,3.0,12.0,18.0,0.0,1.0,0.0,0.0,13-14,12-13,35.0,38.73,0.19047619047619047,0.4296446700507614,1.2105263157894737,0.625,0.33333333333333337,0.38170347003154576,0.868421052631579,0.7209302325581395,0.5,3.58351893845611,3.6821065698265074,4.131578947368421,4.605263157894737,2.1578947368421053,3.1315789473684212,5.184210526315789,1.9473684210526316
F1,14/12/13,00:00,EA Guingamp,AS Monaco,0.0,2.0,A,0.0,2.0,A,10.0,17.0,3.0,3.0,4.0,7.0,11.0,13.0,1.0,2.0,1.0,0.0,13-14,12-13,21.43,242.55,0.05,0.35,0.8,0.5,0.05,0.35,0.8,0.5,0.0,3.110399348532117,5.495322260252552,4.3466916369540805,4.889950370108451,2.1458361312997103,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,14/12/13,00:00,FC Nantes,FC Toulouse,1.0,2.0,A,0.0,0.0,D,13.0,11.0,2.0,4.0,8.0,5.0,18.0,5.0,2.0,2.0,0.0,0.0,13-14,12-13,39.55,67.4,0.05,0.35,0.8,0.5,0.5238095238095238,0.520824295010846,1.2894736842105263,0.5490196078431373,0.0,3.702535780561422,4.225372824628505,4.3466916369540805,4.889950370108451,2.1458361312997103,4.157894736842105,5.605263157894737,2.1842105263157894
F1,14/12/13,00:00,OGC Nice,FC Sochaux-Montbéliard,1.0,0.0,H,1.0,0.0,H,11.0,8.0,6.0,0.0,8.0,5.0,13.0,22.0,1.0,3.0,0.0,0.0,13-14,12-13,56.1,47.45,0.8095238095238095,0.6055917986952469,1.5,0.59375,0.23809523809523814,0.340973630831643,1.0789473684210527,0.5609756097560976,1.0,4.044804116661965,3.880532338336775,3.973684210526316,4.526315789473684,2.0789473684210527,3.5526315789473686,4.342105263157895,1.736842105263158
